Type,Days for shipping (real),Days for shipment (scheduled),Order Region,Delivery Status,Late_delivery_risk,Category Name,Customer City,Order Item Total
DEBIT,5,4,Western Europe,Late delivery,1,Children's Clothing,Massillon,324.9599915
DEBIT,3,4,Western Europe,Advance shipping,0,Cleats,Bellflower,54.59000015
DEBIT,3,4,Western Europe,Advance shipping,0,Cleats,Henderson,54.59000015
DEBIT,5,4,Western Europe,Late delivery,1,Cleats,Carlisle,54.59000015
DEBIT,4,4,Western Europe,Shipping on time,0,Cleats,Austin,54.59000015
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Lake Forest,118.2900009
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Riverside,118.2900009
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Los Angeles,118.2900009
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Los Angeles,118.2900009
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Gilroy,118.2900009
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,National City,118.2900009
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Spring Valley,118.2900009
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Lompoc,118.2900009
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Washington,118.2900009
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Newark,118.2900009
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Newark,118.2900009
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Lynn,118.2900009
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,East Lansing,118.2900009
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Princeton,118.2900009
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Tonawanda,118.2900009
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,El Paso,118.2900009
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Garland,118.2900009
DEBIT,5,4,Western Europe,Late delivery,1,Baby ,San Antonio,53.16999817
DEBIT,3,4,Western Europe,Advance shipping,0,Cleats,Powder Springs,53.99000168
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Bellflower,116.9899979
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Walnut,116.9899979
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Lancaster,116.9899979
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Jacksonville,116.9899979
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Philadelphia,116.9899979
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Garland,116.9899979
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Fort Worth,116.9899979
DEBIT,4,4,Western Europe,Shipping on time,0,Children's Clothing,Troy,314.25
DEBIT,3,4,Western Europe,Advance shipping,0,Cleats,Indianapolis,52.79000092
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Jonesboro,114.3899994
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Riverside,114.3899994
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Orange Park,114.3899994
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Silver Spring,114.3899994
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Florissant,114.3899994
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Hickory,114.3899994
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Roseburg,114.3899994
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,San Antonio,114.3899994
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Garland,114.3899994
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Virginia Beach,114.3899994
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Virginia Beach,114.3899994
DEBIT,5,4,Western Europe,Late delivery,1,Children's Clothing,San Diego,310.6799927
DEBIT,6,4,Western Europe,Late delivery,1,Children's Clothing,Winnetka,310.6799927
DEBIT,6,4,Western Europe,Late delivery,1,Children's Clothing,Kailua,310.6799927
DEBIT,4,4,Western Europe,Shipping on time,0,Children's Clothing,Pittsfield,310.6799927
DEBIT,6,4,Western Europe,Late delivery,1,Cleats,Marietta,52.18999863
DEBIT,3,4,Western Europe,Advance shipping,0,Cleats,Mount Prospect,52.18999863
DEBIT,5,4,Western Europe,Late delivery,1,Cleats,Round Rock,52.18999863
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Riverside,113.0899963
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Fontana,113.0899963
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Fremont,113.0899963
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Modesto,113.0899963
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Aurora,113.0899963
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Greeley,113.0899963
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Marietta,113.0899963
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Baltimore,113.0899963
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Silver Spring,113.0899963
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Asheboro,113.0899963
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Apex,113.0899963
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Elyria,113.0899963
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Columbus,113.0899963
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Portland,113.0899963
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Memphis,113.0899963
DEBIT,5,4,Western Europe,Late delivery,1,Children's Clothing,Bakersfield,303.5400085
DEBIT,6,4,Western Europe,Late delivery,1,Cleats,Mission Viejo,50.99000168
DEBIT,2,4,Western Europe,Advance shipping,0,Cleats,Hollywood,50.99000168
DEBIT,4,4,Western Europe,Shipping on time,0,Cleats,Troy,50.99000168
DEBIT,4,4,Western Europe,Shipping on time,0,Cleats,Sugar Land,50.99000168
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Tucson,110.4899979
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Anaheim,110.4899979
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Sunnyvale,110.4899979
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,San Jose,110.4899979
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,El Cajon,110.4899979
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Elmhurst,110.4899979
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Greenville,110.4899979
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,West New York,110.4899979
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Bloomfield,110.4899979
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Amarillo,110.4899979
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Virginia Beach,110.4899979
DEBIT,5,4,Western Europe,Late delivery,1,Children's Clothing,Las Vegas,299.9599915
DEBIT,6,4,Western Europe,Late delivery,1,Children's Clothing,Columbia,299.9599915
DEBIT,5,4,Western Europe,Late delivery,1,Cleats,Tallahassee,50.38999939
DEBIT,5,4,Western Europe,Late delivery,1,Cleats,Augusta,50.38999939
DEBIT,4,4,Western Europe,Shipping on time,0,Crafts,Dallas,387.6400146
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Los Angeles,109.1900024
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Los Angeles,109.1900024
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Newark,109.1900024
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Elmhurst,109.1900024
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Hamtramck,109.1900024
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Henderson,109.1900024
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Findlay,109.1900024
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Bend,109.1900024
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Philadelphia,109.1900024
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,El Paso,109.1900024
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,San Antonio,109.1900024
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Virginia Beach,109.1900024
DEBIT,4,4,Western Europe,Shipping on time,0,Children's Clothing,Wayne,296.3900146
DEBIT,5,4,Western Europe,Late delivery,1,Cleats,San Bernardino,49.79000092
DEBIT,4,4,Western Europe,Shipping on time,0,Cleats,Hamtramck,49.79000092
DEBIT,4,4,Western Europe,Shipping on time,0,Cleats,Saint Louis,248.9900055
DEBIT,4,4,Western Europe,Shipping on time,0,Cleats,Laredo,49.79000092
DEBIT,2,4,Western Europe,Advance shipping,0,Crafts,Hesperia,383.0299988
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Los Angeles,107.8899994
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Lake Forest,107.8899994
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Newark,107.8899994
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Brighton,107.8899994
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Henderson,107.8899994
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Las Vegas,107.8899994
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Loveland,107.8899994
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Dallas,107.8899994
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,San Antonio,107.8899994
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,San Antonio,107.8899994
DEBIT,6,4,Western Europe,Late delivery,1,Baby ,Dallas,48.45000076
DEBIT,4,4,Western Europe,Shipping on time,0,Children's Clothing,Katy,292.8200073
DEBIT,5,4,Western Europe,Late delivery,1,Crafts,Chino,378.4100037
DEBIT,5,4,Western Europe,Late delivery,1,Crafts,Pompano Beach,378.4100037
DEBIT,5,4,Western Europe,Late delivery,1,Crafts,Irwin,378.4100037
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Costa Mesa,106.5899963
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Mission Viejo,106.5899963
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Hollywood,106.5899963
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Chicago,106.5899963
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Chicago,106.5899963
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Detroit,106.5899963
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Brooklyn,106.5899963
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Massapequa,106.5899963
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Loveland,106.5899963
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,San Antonio,106.5899963
DEBIT,2,4,Western Europe,Advance shipping,0,Children's Clothing,Tampa,285.6799927
DEBIT,2,4,Western Europe,Advance shipping,0,Cleats,West Lafayette,47.99000168
DEBIT,5,4,Western Europe,Late delivery,1,Cleats,East Brunswick,47.99000168
DEBIT,4,4,Western Europe,Shipping on time,0,Crafts,Katy,369.1799927
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Los Angeles,103.9899979
DEBIT,6,4,Western Europe,Late delivery,1,Men's Footwear,Santa Cruz,103.9899979
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Costa Mesa,103.9899979
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Los Angeles,103.9899979
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Tampa,103.9899979
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Lombard,103.9899979
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Methuen,103.9899979
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Detroit,103.9899979
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Madison,103.9899979
DEBIT,4,4,Western Europe,Shipping on time,0,Baby ,Chicago,44.31000137
DEBIT,3,4,Western Europe,Advance shipping,0,Children's Clothing,Fountain Valley,267.8299866
DEBIT,6,4,Western Europe,Late delivery,1,Cleats,Stockton,44.99000168
DEBIT,3,4,Western Europe,Advance shipping,0,Crafts,Moline,346.1099854
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Riverside,97.48999786
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Los Angeles,97.48999786
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Vista,97.48999786
DEBIT,2,4,Western Europe,Advance shipping,0,Men's Footwear,Denver,97.48999786
DEBIT,5,4,Western Europe,Late delivery,1,Men's Footwear,Methuen,97.48999786
DEBIT,3,4,Western Europe,Advance shipping,0,Men's Footwear,Tonawanda,97.48999786
DEBIT,4,4,Western Europe,Shipping on time,0,Men's Footwear,Madison,97.48999786
DEBIT,5,4,Western Europe,Late delivery,1,Shop By Sport,La Mirada,39.99000168
DEBIT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Warren,50.0
DEBIT,5,4,Western Europe,Late delivery,1,Women's Apparel,Pompano Beach,49.5
DEBIT,6,4,Western Europe,Late delivery,1,Women's Apparel,Oak Lawn,49.5
DEBIT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Princeton,49.5
DEBIT,3,4,Western Europe,Advance shipping,0,Shop By Sport,Jersey City,39.18999863
DEBIT,6,4,Western Europe,Late delivery,1,Shop By Sport,Lockport,39.18999863
DEBIT,3,4,Western Europe,Advance shipping,0,Shop By Sport,Woonsocket,39.18999863
DEBIT,5,4,Western Europe,Late delivery,1,Women's Apparel,Pompano Beach,49.0
DEBIT,6,4,Western Europe,Late delivery,1,Women's Apparel,Plano,49.0
DEBIT,4,4,Western Europe,Shipping on time,0,Shop By Sport,Rancho Cordova,38.79000092
DEBIT,5,4,Western Europe,Late delivery,1,Women's Apparel,San Bernardino,48.5
DEBIT,4,4,Western Europe,Shipping on time,0,Shop By Sport,Corona,38.38999939
DEBIT,6,4,Western Europe,Late delivery,1,Shop By Sport,Lancaster,38.38999939
DEBIT,4,4,Western Europe,Shipping on time,0,Shop By Sport,Greeley,38.38999939
DEBIT,6,4,Western Europe,Late delivery,1,Women's Apparel,Lockport,48.0
DEBIT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Lombard,48.0
DEBIT,2,4,Western Europe,Advance shipping,0,Shop By Sport,Porterville,37.99000168
DEBIT,2,4,Western Europe,Advance shipping,0,Shop By Sport,Los Angeles,37.99000168
DEBIT,6,4,Western Europe,Late delivery,1,Shop By Sport,Lancaster,37.99000168
DEBIT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Conway,47.5
DEBIT,5,4,Western Europe,Late delivery,1,Women's Apparel,Clearfield,47.5
DEBIT,3,4,Western Europe,Advance shipping,0,Shop By Sport,Bend,37.79000092
DEBIT,3,4,Western Europe,Advance shipping,0,Women's Apparel,Tempe,47.25
DEBIT,4,4,Western Europe,Shipping on time,0,Girls' Apparel,Hanover,27.89999962
DEBIT,5,4,Western Europe,Late delivery,1,Shop By Sport,Pomona,37.18999863
DEBIT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Cary,46.5
DEBIT,2,4,Western Europe,Advance shipping,0,Shop By Sport,Loveland,36.38999939
DEBIT,4,4,Western Europe,Shipping on time,0,Shop By Sport,El Paso,36.38999939
DEBIT,6,4,Western Europe,Late delivery,1,Women's Apparel,Hollister,45.5
DEBIT,5,4,Western Europe,Late delivery,1,Women's Apparel,North Richland Hills,45.5
DEBIT,3,4,Western Europe,Advance shipping,0,Shop By Sport,Indianapolis,35.99000168
DEBIT,4,4,Western Europe,Shipping on time,0,Women's Apparel,New Bedford,45.0
DEBIT,4,4,Western Europe,Shipping on time,0,Shop By Sport,Washington,35.18999863
DEBIT,6,4,Western Europe,Late delivery,1,Shop By Sport,Plano,35.18999863
DEBIT,3,4,Western Europe,Advance shipping,0,Women's Apparel,York,44.0
DEBIT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Newark,43.5
DEBIT,5,4,Western Europe,Late delivery,1,Women's Apparel,Bartlett,43.5
DEBIT,6,4,Western Europe,Late delivery,1,Shop By Sport,Webster,33.99000168
DEBIT,6,4,Western Europe,Late delivery,1,Women's Apparel,Lancaster,42.5
DEBIT,6,4,Western Europe,Late delivery,1,Women's Apparel,Orlando,42.5
DEBIT,3,4,Western Europe,Advance shipping,0,Women's Apparel,San Pablo,42.0
DEBIT,3,4,Western Europe,Advance shipping,0,Women's Apparel,Ypsilanti,42.0
DEBIT,6,4,Western Europe,Late delivery,1,Shop By Sport,Encinitas,33.18999863
DEBIT,2,4,Western Europe,Advance shipping,0,Women's Apparel,New Orleans,41.5
DEBIT,3,4,Western Europe,Advance shipping,0,Women's Apparel,Tonawanda,41.5
DEBIT,2,4,Western Europe,Advance shipping,0,Shop By Sport,Mission Viejo,32.79000092
DEBIT,3,4,Western Europe,Advance shipping,0,Shop By Sport,Watsonville,32.79000092
DEBIT,6,4,Western Europe,Late delivery,1,Shop By Sport,Brooklyn,32.79000092
DEBIT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Westerville,41.0
DEBIT,6,4,Western Europe,Late delivery,1,Shop By Sport,North Tonawanda,31.98999977
DEBIT,6,4,Western Europe,Late delivery,1,Shop By Sport,Los Angeles,29.98999977
DEBIT,6,4,Western Europe,Late delivery,1,Shop By Sport,Philadelphia,29.98999977
DEBIT,2,4,Western Europe,Advance shipping,0,Electronics,Phoenix,47.02999878
DEBIT,2,4,Western Europe,Advance shipping,0,Kids' Golf Clubs,Chicago,195.0200043
DEBIT,5,4,Western Europe,Late delivery,1,Kids' Golf Clubs,North Richland Hills,293.9899902
DEBIT,5,4,Western Europe,Late delivery,1,Kids' Golf Clubs,Jamaica,290.9899902
DEBIT,2,4,Western Europe,Advance shipping,0,Accessories,Las Vegas,23.98999977
DEBIT,2,4,Western Europe,Advance shipping,0,Accessories,Lombard,23.23999977
DEBIT,6,4,Western Europe,Late delivery,1,Kids' Golf Clubs,Bellflower,272.9899902
DEBIT,5,4,Western Europe,Late delivery,1,Kids' Golf Clubs,Panorama City,93.45999908
DEBIT,4,4,Western Europe,Shipping on time,0,Kids' Golf Clubs,Bismarck,169.1499939
DEBIT,5,4,Western Europe,Late delivery,1,Kids' Golf Clubs,Bronx,169.9900055
DEBIT,4,4,Western Europe,Shipping on time,0,Kids' Golf Clubs,Saint Louis,251.9900055
DEBIT,5,4,Western Europe,Late delivery,1,Kids' Golf Clubs,Jamaica,331.9899902
DEBIT,3,4,Western Europe,Advance shipping,0,Accessories,Azusa,19.98999977
DEBIT,3,4,Western Europe,Advance shipping,0,Kids' Golf Clubs,Elmhurst,149.25
DEBIT,5,4,Western Europe,Late delivery,1,Camping & Hiking,Riverside,299.980011
DEBIT,5,4,Western Europe,Late delivery,1,Camping & Hiking,Los Angeles,299.980011
DEBIT,2,4,Western Europe,Advance shipping,0,Camping & Hiking,Santa Cruz,299.980011
DEBIT,6,4,Western Europe,Late delivery,1,Camping & Hiking,Hamtramck,299.980011
DEBIT,6,4,Western Europe,Late delivery,1,Camping & Hiking,Jersey City,299.980011
DEBIT,3,4,Western Europe,Advance shipping,0,Camping & Hiking,Memphis,299.980011
DEBIT,4,4,Western Europe,Shipping on time,0,Fishing,Phoenix,399.980011
DEBIT,4,4,Western Europe,Shipping on time,0,Fishing,Riverside,399.980011
DEBIT,3,4,Western Europe,Advance shipping,0,Fishing,Sacramento,399.980011
DEBIT,6,4,Western Europe,Late delivery,1,Fishing,Aurora,399.980011
DEBIT,3,4,Western Europe,Advance shipping,0,Fishing,Marietta,399.980011
DEBIT,5,4,Western Europe,Late delivery,1,Fishing,Brooklyn,399.980011
DEBIT,5,4,Western Europe,Late delivery,1,Fishing,Loveland,399.980011
DEBIT,2,4,Western Europe,Advance shipping,0,Fishing,Philadelphia,399.980011
DEBIT,4,4,Western Europe,Shipping on time,0,Fishing,Irving,399.980011
DEBIT,6,4,Western Europe,Late delivery,1,Fishing,Houston,399.980011
DEBIT,5,4,Western Europe,Late delivery,1,Fishing,Clearfield,399.980011
DEBIT,4,4,Western Europe,Shipping on time,0,Camping & Hiking,Chandler,296.980011
DEBIT,4,4,Western Europe,Shipping on time,0,Camping & Hiking,Scottsdale,296.980011
DEBIT,3,4,Western Europe,Advance shipping,0,Camping & Hiking,Bellflower,296.980011
DEBIT,6,4,Western Europe,Late delivery,1,Camping & Hiking,Lake Forest,296.980011
DEBIT,4,4,Western Europe,Shipping on time,0,Camping & Hiking,Madera,296.980011
DEBIT,6,4,Western Europe,Late delivery,1,Camping & Hiking,Bronx,296.980011
DEBIT,4,4,Western Europe,Shipping on time,0,Camping & Hiking,Lancaster,296.980011
DEBIT,5,4,Western Europe,Late delivery,1,Camping & Hiking,Redmond,296.980011
DEBIT,5,4,Western Europe,Late delivery,1,Fishing,Bronx,395.980011
DEBIT,6,4,Western Europe,Late delivery,1,Fishing,Houston,395.980011
DEBIT,5,4,Western Europe,Late delivery,1,Fishing,Clearfield,395.980011
DEBIT,6,4,Western Europe,Late delivery,1,Camping & Hiking,Yuma,293.980011
DEBIT,4,4,Western Europe,Shipping on time,0,Camping & Hiking,Madera,293.980011
DEBIT,3,4,Western Europe,Advance shipping,0,Camping & Hiking,Modesto,293.980011
DEBIT,6,4,Western Europe,Late delivery,1,Camping & Hiking,Orlando,293.980011
DEBIT,6,4,Western Europe,Late delivery,1,Camping & Hiking,Bronx,293.980011
DEBIT,6,4,Western Europe,Late delivery,1,Fishing,Chandler,391.980011
DEBIT,5,4,Western Europe,Late delivery,1,Fishing,Gilroy,391.980011
DEBIT,4,4,Western Europe,Shipping on time,0,Fishing,Hollywood,391.980011
DEBIT,4,4,Western Europe,Shipping on time,0,Fishing,East Lansing,391.980011
DEBIT,6,4,Western Europe,Late delivery,1,Camping & Hiking,Yuma,290.980011
